Debug | notauth:: | 17/01/2019 22:45:14:4514 | 1 | Abp.Modules.AbpModuleManager             | Loading Abp modules... | AbpModuleManager.LoadAllModules => CastleNlogLogger.Debug => NLogLogger.Debug |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de convertir nombre de controlador : [PARAMETROSISTEMA] a funcionalidad del sistema : [Parámetros], cantidad de resultados que coincide : [1] | SecurityControllerHelper.CheckPermissions => SecurityControllerHelper.ControllerToFunctionality => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | Verificar permiso de la accion UPDATE en la funcionalidad 3 para el usuario [admin-administrador] | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.ModuloService.GetModuleAndFunctionality is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | El usuario admin, posee un rol que es administrador | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.FuncionalidadService.GetFuncionalidades is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de convertir nombre de controlador : [PARAMETROSISTEMA] a funcionalidad del sistema : [Parámetros], cantidad de resultados que coincide : [1] | SecurityControllerHelper.CheckPermissions => SecurityControllerHelper.ControllerToFunctionality => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | Verificar permiso de la accion GET en la funcionalidad 3 para el usuario [admin-administrador] | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.ModuloService.GetModuleAndFunctionality is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | El usuario admin, posee un rol que es administrador | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 12 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.FuncionalidadService.GetFuncionalidades is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de convertir nombre de controlador : [PARAMETROSISTEMA] a funcionalidad del sistema : [Parámetros], cantidad de resultados que coincide : [1] | SecurityControllerHelper.CheckPermissions => SecurityControllerHelper.ControllerToFunctionality => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 23 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 23 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 23 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [AbpScripts]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:07:67 | 23 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Warn  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.AuditoriaService.set_ManejadorExcepciones is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Auditoria]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [Index]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.FuncionalidadService.GetFuncionalidades is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de convertir nombre de controlador : [AUDITORIA] a funcionalidad del sistema : [Auditoría], cantidad de resultados que coincide : [1] | AuthorizeFilterAttribute.OnAuthorization => SecurityControllerHelper.ControllerToFunctionality => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | Verificar permiso de la accion GET en la funcionalidad 5 para el usuario [admin-administrador] | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.ModuloService.GetModuleAndFunctionality is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | El usuario admin, posee un rol que es administrador | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 18 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.AuditoriaService.GetAll is executed by user 1 in 16 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.AuditoriaController.Index is executed by user 1 in 25 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.FuncionalidadService.GetFuncionalidades is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de convertir nombre de controlador : [AUDITORIA] a funcionalidad del sistema : [Auditoría], cantidad de resultados que coincide : [1] | SecurityControllerHelper.CheckPermissions => SecurityControllerHelper.ControllerToFunctionality => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.FuncionalidadService.GetFuncionalidades is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de convertir nombre de controlador : [AUDITORIA] a funcionalidad del sistema : [Auditoría], cantidad de resultados que coincide : [1] | SecurityControllerHelper.CheckPermissions => SecurityControllerHelper.ControllerToFunctionality => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:06:09:69 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:admin | 17/01/2019 23:06:10:610 | 22 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:10:610 | 22 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:10:610 | 22 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [AbpScripts]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [1] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:06:10:610 | 22 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Warn  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.ModuloService.set_ManejadorExcepciones is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir controladores : [Usuario]. Cantidad de elementos que coincide con la nombre  de controlador desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipControllerSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de omitir action : [Index]. Cantidad de elementos que coincide con la accion desde el listado de omitidos : [0] | SecurityControllerHelper.SkipControllerActionSecurity => SecurityControllerHelper.SkipActionSecurity => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.FuncionalidadService.GetFuncionalidades is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.SecurityControllerHelper | Resultado de convertir nombre de controlador : [USUARIO] a funcionalidad del sistema : [Gestion de Usuarios], cantidad de resultados que coincide : [1] | AuthorizeFilterAttribute.OnAuthorization => SecurityControllerHelper.ControllerToFunctionality => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | Verificar permiso de la accion GET en la funcionalidad 1 para el usuario [admin-administrador] | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.ModuloService.GetModuleAndFunctionality is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.seguridad.aplicacion.AuthorizationService | El usuario admin, posee un rol que es administrador | AsyncTaskMethodBuilder`1.Start => <Authorize>d__8.MoveNext => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 16 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 13 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.seguridad.aplicacion.UsuarioService.GetAll is executed by user 1 in 54 ms from 192.168.99.1 IP address with exception: No property or field 'CreatedDate' exists in type 'Usuario'. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Warn  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.web.Areas.Seguridad.UsuarioController.Index is executed by user 1 in 123 ms from 192.168.99.1 IP address with exception: No property or field 'CreatedDate' exists in type 'Usuario'. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Error | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.framework.ManejadorExcepciones | Excepcion: | HandleErrorFilterAttribute.OnException => ManejadorExcepciones.HandleException => NLogLogger.Error | No property or field 'CreatedDate' exists in type 'Usuario' | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
Info  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | Abp.Auditing.SimpleLogAuditingStore      | AUDIT LOG: com.cpp.calypso.comun.aplicacion.ParametroService.GetValor is executed by user 1 in 0 ms from 192.168.99.1 IP address with succeed. | SimpleLogAuditingStore.SaveAsync => CastleNlogLogger.Info => NLogLogger.Info |  | !
Warn  | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | Abp.Logging.LogHelper                    | ISettingStore is not implemented, using AppSettingAbpSettingStore which does not support CreateAsync. Key Abp.Localization.DefaultLanguageName | AppSettingAbpSettingStore.CreateAsync => CastleNlogLogger.Warn => NLogLogger.Warn |  | !
Debug | auth:ApplicationCookie:admin | 17/01/2019 23:08:00:80 | 24 | com.cpp.calypso.web.GenericApplication   | Call GenericApplication.Construct | RuntimeMethodHandle.InvokeMethod => GenericApplication..ctor => NLogLogger.DebugFormat |  | !
